"objectid";"buslinie";"bus_sort";"verkehrsmittel";"takt";"takt_bemerkung";"anfang";"ende";"text";"url_linienaenderung";"url_linienfahrplaene";"aend";"shape"
29;"83";"00083-83";"SBUS";2;"oft";"Pillnitz";"Bonnewitz (Graupa)";"Buslinie 83";"https://www.dvb.de/de-de/fahrplan/linienaenderungen/?line=83";"https://www.dvb.de/de-de/fahrplan/linienfahrplaene";2025-03-05 10:38:26;"SRID=4326;LINESTRING(13.86326990622269050846 51.0141702592172876507,13.86346289741500648063 51.01412306005427410582,13.863717598864296221 51.01407199669709768841,13.86387870604582595035 51.01404495987213749686,13.86417607607572044515 51.01401561716748034314,13.86456252427294089102 51.01399037684058157538,13.86475435196647865155 51.01397322642335296905,13.86523566470054902311 51.01393035424686672741,13.86547241844898259444 51.01390408588437708204,13.86563445873365552075 51.0138789379056731832,13.86586052214606823441 51.01384311348581945822,13.86602142040417717794 51.0138076076184816543,13.86625244068870976832 51.0137590679072019384,13.86662092492190723192 51.01368141152768487245,13.86703531863843785743 51.01359447432143667811,13.86738771269012282517 51.01351282855037538866,13.86753754588560028083 51.01347100827299385628,13.8678525925634588134 51.01337651883147827903,13.86798389822422450379 51.01333158588322191918,13.86820917276118869665 51.01324722570085157258,13.86859082422544275914 51.01309103566819658226,13.86879720195428511431 51.01300450574282052685,13.86914751556968283808 51.01286026502953774298,13.86972290615585734486 51.01262527244848143937,13.87046351161744084379 51.01233687148794615496,13.87086018404802878479 51.01218375724763376411,13.87105728795468451153 51.0121101211823102517,13.87113871112812368835 51.0120795813504557259,13.87124478766090796 51.01204663035126429804,13.87133360144762939115 51.0120299154399958752,13.87144203325358837731 51.01201702846584140616,13.87153154999884385745 51.01201715839452077716,13.87163478248145942473 51.01202695672963471907,13.87171691643902526891 51.01204388399014533206,13.87180230520979229425 51.01207037773377805934,13.87207353854030245088 51.01219987385491094756,13.87225244581872729555 51.01230134140175209723,13.87243004575334914819 51.01240866478204338819,13.87266235540079684085 51.01256125068194791083,13.87270595716045384904 51.01258514000271304667,13.87276701012928548096 51.01260846476120747184,13.87280973202485512275 51.01262060989543556389,13.8728711775352859803 51.01262992214322622431,13.87294204292274635293 51.01262995378781539557,13.87300032091923718269 51.01262391430793741165,13.87306220937906431345 51.01261277740914579226,13.87310209850072517668 51.01259776011279001295,13.87314093691061067659 51.0125783333708895384,13.87319568178075712694 51.01254590349753925693,13.87335301387510533289 51.01246230081508770127,13.87369591966876036793 51.01227272219715302981,13.87405762913305906636 51.0120745206958119411,13.87428930479329558523 51.01194485871496198115,13.87442883167430807134 51.01186834205505959972,13.874613903489766642 51.01176304619590951006,13.87470739323079804706 51.01169500575303317191,13.87479276251821680432 51.0116261550124292512,13.8748940413828627527 51.0115244527887838899,13.87495981085926288756 51.01144881243440210028,13.87505103890680935308 51.01133014631634665648,13.875158107055590051 51.01113316018903276472,13.8751791784062312729 51.01107909215026836591,13.87519678003548051493 51.0110242568873388791,13.87521130360444843177 51.01095252321418627162,13.87520770061917652072 51.01086292341165773223,13.87520035013678842972 51.01082847390793517661,13.87518390929340128537 51.01078724441315870308,13.87516063411094435764 51.0107400839850271268,13.87501339990813065128 51.01048271026891001156,13.87484253929582322939 51.01019284069839443418,13.87472872401200163495 51.00999592806948612633,13.87466643688316203509 51.00987945174200177689,13.87449593560216776211 51.00957491505396035336,13.87430929350716546367 51.00931276053626106659,13.87418881744062737482 51.00915098475697107006,13.87410788315143506111 51.00903652717056502297,13.87408554343390321151 51.00899890973852990328,13.87406521645558932221 51.00894604634238760354,13.8740916482824889755 51.00884050202833464027,13.87411697621702266758 51.00880485925651441903,13.87415510684069808178 51.00876635692461746885,13.87421889694671151005 51.00872443365235398005,13.8742612366615674091 51.00870430556027201874,13.87431628570177011284 51.00868723427424811234,13.87455226646435413329 51.00863963429239333891,13.8748698161294026221 51.00858401899754568376,13.87503114346140264956 51.00854670273830748783,13.87516296274630001051 51.00850867230492724502,13.87538148417976380244 51.00843273246526621278,13.87554240866359833717 51.00836387641048474961,13.87583393503685336157 51.00823026937758442045,13.87619056804813411077 51.0080481509888343794,13.87632824828347999357 51.00797906846712237439,13.87651391528893185523 51.00789651373165156656,13.87700963973006373919 51.00773112786185947698,13.87755917783351655714 51.00755158778412834408,13.87780744318995296283 51.00747068904728109828,13.87795052127708927969 51.0074240666404605804,13.87845674302006493406 51.0072565740171128823,13.87876494591504616949 51.00715392028128292168,13.87906712115012020092 51.00706000740262169302,13.87994756203406510053 51.00684769058924672436,13.88072979800646677973 51.00665863331118288215,13.88085035064255201576 51.00662458568300650086,13.88100265036490732484 51.0065754390612937641,13.88129915137221459531 51.00647560184476247969,13.88174942944958267788 51.00631342893154851481,13.88222319628403944591 51.00614121278803736459,13.88269109405291601433 51.00597114004926169173,13.88330198901130430045 51.00575182780416128026,13.88352929752977793498 51.00567699094047213748,13.88383247853838575736 51.00558894411673804825,13.88496108343783674854 51.00530268386226140365,13.88521988175543953048 51.00522300934392205818,13.88611508826721951948 51.00491958614383491977,13.88627227589061874369 51.00486560605420294223,13.88707487572639109885 51.0046004277326616716,13.88747670106668508083 51.00447003936533718615,13.88783304473867730167 51.00434581920696786028,13.88798689860180068933 51.00427980952635209633,13.88816928884093293561 51.00418693621227816948,13.88891631669355675172 51.00381340748537439822,13.88972485346969065745 51.00349252803197686035,13.8904559494319990165 51.00320171254065826361,13.891000351478028918 51.0029890596188764107,13.89160072939748680199 51.00281727265526399151,13.89175406337212415053 51.00277252207352773894,13.89192135892883683823 51.00272717079714368538,13.89210606652275536987 51.00268271642183037784,13.8923641265032351555 51.00263309029744362988,13.89277816713480717681 51.00257394015635270534,13.8934598179733530543 51.00250338644013936573,13.89397730197783431549 51.00244447616807264012,13.89421455697481455616 51.00241979478681741966,13.89456478375524817181 51.00237449119520505292,13.89509635007445886856 51.00230984229066422131,13.8957176366203398743 51.00223577373566996584,13.89585986322039623531 51.00221805048948908734,13.89602786452730853739 51.00219176844020552153,13.89621716486938218793 51.00214955242716285966,13.89639507081187730364 51.00209769515953439623,13.89660823705482961543 51.0020293009757068603,13.8975151512247698804 51.00172608201837931574,13.89759973660759051484 51.00168442500497434366,13.89767868825328278604 51.00163896565744892087,13.89775432960849066433 51.00158614136168466757,13.89819685555071160366 51.00127374787111733667,13.89839753277460054903 51.00112576289793508977,13.89856046674295519949 51.00101875374655691076,13.89878347962544324901 51.0008778393301653864,13.8995186498614415882 51.00045938648050736219,13.90018879834403087159 51.0000865248366253013,13.90075700139752079565 50.99978131736029496324,13.90097421296973401184 50.99965606997131573053,13.90124709331788643851 50.99947909824464886697,13.90141942505955618969 50.99935809340796311062,13.90171702579195134319 50.99915846985612688513,13.90201705167514134587 50.99895446904158546886,13.90228185336300725794 50.99876553852895000318,13.90245105253553070668 50.99864026441114361887,13.90278542223812507928 50.99840723433336364678,13.90315772429498153429 50.99814450446380220683,13.90377392775989662255 50.99772502748614755319,13.90403253993141241551 50.99756671851635303483,13.90498861747649073095 50.9970848895988666527)"
30;"84";"00084-84";"SBUS";1;"selten, nach Bedarf";"Blasewitz, Schillerplatz";"Bühlau";"Buslinie 84";"https://www.dvb.de/de-de/fahrplan/linienaenderungen/?line=84";"https://www.dvb.de/de-de/fahrplan/linienfahrplaene";2025-03-05 10:38:26;"SRID=4326;MULTILINESTRING((13.84751838329154871587 51.05040512734343138845,13.84766397045201635763 51.05036397302968254053,13.84780140899161970935 51.0503066195006240946,13.84794600900421812639 51.05024933640642359478,13.84808388464454154132 51.05017393380541790293,13.84820733709539730683 51.05010290508085546435,13.84831733812099585634 51.04999563846880050733,13.84844253041125661241 51.04985241084404634648,13.84858919583523118035 51.04970938924916623591,13.84869886793759441446 51.04961565949895430094,13.84878648596591865783 51.04957992281240564125,13.84895814501943256403 51.04963229615811570739,13.84922963671334272817 51.04978102817787544154,13.84968300001754748507 51.05001977101369448064,13.85003770544017953625 51.05020789927543489739,13.85024022845871982668 51.05032219757475075994,13.8506608910831854331 51.05053000785051153798,13.85146641260237743154 51.05080631701683557822,13.85195166485961060232 51.05096717014357210473,13.85251466709516598996 51.05115924056376996987,13.85300051503439000555 51.05132434334658597663,13.85315579343594194484 51.05137965401912936159,13.85335101450418981983 51.05141109471626492677,13.85354396403566212825 51.05142440850532636887,13.85380422997826421749 51.05140221587013371618,13.85409553247583147595 51.05134606441977496161,13.85447551964869994379 51.05124509903834706392,13.85474742358169386591 51.05111832694510098918,13.85489771240379397454 51.05102462523496598124,13.8550023825851642556 51.05094380192877423497,13.85510398868986214893 51.05086485048851585589,13.85523002760875854733 51.05077471833786972866,13.85535531681990839559 51.05071503461209658781,13.85543131168997810221 51.05069484007369595702,13.85552207500326282741 51.05068811563731401293,13.85585395121401397489 51.050726982940297205,13.85625791851157195822 51.05079027334054586618,13.85661822417763922033 51.0508622646729435246,13.85688735603291377174 51.05092228042216362383,13.8571513918492570383 51.05097245885667689436,13.85764146063247714835 51.05106853869799010681,13.85813865828652424739 51.05116924907122921695,13.85832993371759158663 51.05120667615737772849,13.858692992251640419 51.05130246490290346628,13.85913160251127607125 51.05142998462506653823,13.85937585715458908453 51.051509963065157649,13.8595336792586394381 51.05157084130938471844,13.8597270319153196283 51.05165945085769152456,13.85995524044501436833 51.05180317429493896952,13.86027588884804551128 51.05201626181183627295,13.86071760632584748407 51.05231268594013727125,13.86106043293222711554 51.052507728497985795,13.86181012125397948864 51.05285583984952069159,13.86219797388680241568 51.05302728878535134527,13.86239760976244461688 51.05310192717571027288,13.86253170691659875047 51.05315206141473538537,13.86326442935067682072 51.05343016471478279072,13.86364789125342333875 51.05360553999412331905,13.86390325728490147128 51.05372037852859534723,13.8640777659839624647 51.0537693876213793942,13.86417225308001022199 51.05378957568058950756,13.86426016492571022809 51.05380377711738049129,13.86451785103011857814 51.0538226379562161128,13.86459931923307387081 51.05395965845122674409,13.86467342606982633413 51.05406193748987675463,13.8647002379566348651 51.05415376608002731018,13.86469352675080735082 51.05423869169845119131,13.86454108174098820427 51.05439695767013574823,13.8644033851422303627 51.05451882096875948491,13.86420388808669201808 51.05468336850072574862,13.86397234542502054921 51.0548905879185070944,13.86368820125325740378 51.0550950418733719971,13.86349508643734296243 51.05522290393308537659,13.86325480121528919142 51.05536345613956683565,13.86294616790505074277 51.0555439912035069483,13.86263424797992804827 51.05571443054560631936,13.86227091457856097634 51.05592260679259197786,13.86210454254871393687 51.0560537808400169979,13.86198110321060461558 51.0561769968215770632,13.86177760753059295951 51.05639864502851565931,13.86168956234015503526 51.0564920103249377803,13.86165935773575519363 51.05654326457380420834,13.8616145340022800525 51.0566477144187444992,13.86154573630959419006 51.05676025534119588656,13.86144520309740890696 51.0568741516334441144,13.86132350367208765363 51.05698950708780614605,13.86119924329388553019 51.05710150653514034502,13.86104003303484688558 51.05723814002146809798,13.86092678308687808908 51.05733193357340837792,13.8608055262222613635 51.0574289789991198063,13.86054497017235576095 51.05760458067179996533,13.8602657992443720758 51.05778499573052187088,13.86003671366654188546 51.05791532683821998262,13.86001709866145503725 51.05792648620873563914,13.85966584432804360461 51.05811878122786851009,13.85925131044838387595 51.05832451419998108122,13.85908559575609722003 51.05840281281010817338,13.85896205544351111882 51.05848485296145611301,13.85889439140733081501 51.05855078750157360901,13.85883717004532300621 51.05862181945433064811,13.85874950078041933921 51.05874916003759977912,13.85869454987658855316 51.05883519876264386994,13.85860789082318333953 51.05893210224080291937,13.85846497484856776339 51.05903940671581153765,13.85831450233048833809 51.05912988454871026534,13.85825698576220688096 51.05916446918470086302,13.85796020683810425567 51.05932883448054582232,13.85765806823479806553 51.05948765744651751675,13.85764781815105095575 51.05949304645681507964,13.85743896162807686778 51.05961543533437918541,13.85722845358373156444 51.05974376810777926039,13.8570551383068778506 51.05986027000626137351,13.85694509410090269341 51.05994950473782978406,13.85667054796508068648 51.0601648691377221212,13.85656049102932207973 51.06025293881783255756,13.85644055413830244561 51.06032978046219028556,13.8561673096044994935 51.06050047938062874664,13.85581892625369171412 51.0607120589041301173,13.85567932083275977106 51.06080777011946736366,13.85557284151178869536 51.06089685770918862318,13.85540142020441933823 51.06106155273172220177,13.85521853509435885599 51.06124692113261431814,13.85506923518691912989 51.06138036839492144736,13.85497968887750275258 51.0614548569699024938,13.8548807185332165659 51.06153175043976233383,13.85484746429599667294 51.0615671772238641779,13.85480837118635655258 51.06161691725181128731,13.85479455640739487876 51.06166211719612135767,13.85479434825294120515 51.06170340370911731043,13.85480787199679397759 51.0617532833785290336,13.85483524053713111357 51.06180608376037355356,13.85489604988345213599 51.06186796264564264902),(13.84498544041209378008 51.05058408651476042905,13.84502422039244073915 51.05057617121274660121,13.84505509793027933085 51.05056210945921435496,13.84508158167118097026 51.05054452676021270463,13.84509695725490097118 51.05051826773971157536,13.84516494519121820872 51.05047111495408529436,13.84583473500635619757 51.05017082876813105941,13.84605547881667675369 51.05007470734516061839,13.84626583699707147446 51.04999625725502454543,13.8463172491493793359 51.04998297072886970227,13.84644582554079050851 51.04993813471816821448,13.84657966100089154793 51.04989948266317867365,13.84672552452017058044 51.04986285292753933618,13.84687525196374124903 51.04977817122080807621,13.84681438232014727419 51.04986132058657943844,13.84684052651362584641 51.04990297872720361738,13.84690519940695985213 51.04994358985874214341,13.8470116921832122614 51.05003315309724598592,13.84720748259186429152 51.05017499007215775464,13.84751838329154871587 51.05040512734343138845),(13.84498544041209378008 51.05058408651476042905,13.84507899855842438797 51.05059801380853201636,13.84512575367657127856 51.05061517637825829752,13.84516706202385627478 51.05063645057358456825,13.845362225871316042 51.05078838426232579195,13.84559185045155693672 51.05097356807785047295,13.84565859367140738811 51.05102205195669995419,13.84582762286294688181 51.05113856575069064547,13.84607625773139183423 51.05103093556301274702,13.84676999543448694396 51.05073084721403375852,13.84725299089344296988 51.05052575356720723221,13.84751838329154871587 51.05040512734343138845),(13.82944003982117031626 51.05205775702522430493,13.82954099326983588014 51.05188314661160831065,13.8295967161890800412 51.05180168932758988376,13.8296836386070562952 51.05170498328788397657,13.82976999505127402301 51.0516350197357411389,13.82992835942034126617 51.05155313138026684783,13.83006638642599561706 51.05150350777001477809,13.8302695508993753748 51.05145414748085386236,13.83067320773434083492 51.05137020937194591852,13.83127875594703048989 51.05123616488398141655,13.83177480163559458504 51.05112697058324044974,13.83183914862170738047 51.05111435747801351681,13.83191456183140388703 51.05109957346706295311,13.83196566026269813676 51.05108955719244789861,13.83199945016270149267 51.0510825720517686932,13.8323249294456065428 51.05101530375539198303,13.832719149469847153 51.0509380565817139086,13.83282475602860195352 51.0509194224700166842,13.83304394182030172544 51.05087550065259449639,13.8333701752866975454 51.0508012648571138925,13.83384648753675882915 51.05073219845185406029,13.83423720169657045176 51.05066880328052292271,13.83479047003963557927 51.05061579292093654203,13.83525841835357184095 51.05057985322299174413,13.83605258675429894311 51.05051561611418975417,13.83723019170108159415 51.05041941761549395551,13.83795153145824308183 51.05039269749945418653,13.83894956454440716698 51.05034408992558070395,13.8392133351920652018 51.05033430183396347957,13.83964897591406817412 51.05032645713259142894,13.84011895652016654878 51.05029741385266817133,13.84052691790364875146 51.05029895483754387442,13.84084781680498110745 51.05032648252591798155,13.84114186442656624365 51.05035026556094379657,13.84126721570559936936 51.05036035559142959528,13.84163615734482988273 51.05039138081989591456,13.84197848348050818856 51.05043180392731017037,13.84230595770105054498 51.0504695483325292571,13.84251740131512953269 51.05048878927510003223,13.84288804869768974015 51.05051716466815037165,13.84344285626247383902 51.05056139389158431641,13.84452319751355098276 51.05061260446685622583,13.84480595791873902556 51.05060747261326525859,13.84498544041209378008 51.05058408651476042905),(13.82944003982117031626 51.05205775702522430493,13.82938765842859396571 51.05212894823632296948,13.82934260390603498081 51.05222150869202124568,13.82932147324035909719 51.05230101020706712234,13.82933061797028528872 51.05244483031144397955,13.82932199316807064804 51.05257825028867557648,13.8292983645077924848 51.05275080955735944599,13.82924847022414738262 51.05286710387589010907,13.82916272009338776172 51.05296150118323339484,13.82902245964682563795 51.05301347815432677635,13.82867170921176303011 51.05302772229948260474,13.82832095857879117773 51.05304196539049144121,13.82801457971137715219 51.05305170006059256593,13.82770820075142559347 51.05306143302759380731,13.82612212618052183188 51.05312212977327135377,13.82597088175884891825 51.05312149362861617874,13.82581954038657556794 51.05308345161044059068),(13.80401224615720146005 51.05221747971520329656,13.8050535847265525291 51.0521578068886441315,13.80556320488055810358 51.05213106855959637187,13.80669503728788782837 51.05210714327008503233,13.80683499091046861906 51.05213765500256073437,13.80705095890209044285 51.05219689671508120909,13.80728274799693799935 51.05228439397880890738,13.8075872890068325205 51.0524032050974128083,13.80781356358730782574 51.05249561356952625601,13.80810055531968849607 51.05260984952113290092,13.80812989588805805852 51.05262224679662352855,13.80826354846729309145 51.05267871328531015251,13.80827431906441660203 51.05268261628785353423,13.80836518588193762014 51.05271553749976476411,13.80852218635858541518 51.05277081368873126621,13.80852434699898800829 51.05277157402720433765,13.80853034487527608576 51.05277420262634535675,13.8085385409716252525 51.05277779518435465889,13.80865251275605487535 51.05281631773748074465,13.80871724440748948837 51.05284037781071759809,13.80887413206023062173 51.05289869374577449435,13.80899790151218731182 51.05294469982359828464,13.81003871854123232765 51.05335486481840945316,13.81039701695677557325 51.05349503067028393843,13.81113239401090986291 51.05377955998821448702,13.81136440301759371607 51.05386932649825126873,13.81136479860640697837 51.05386947980242240419,13.81169062765886401678 51.0540021027680452903,13.81189822896637409144 51.05408270455188102233,13.81202569793230416906 51.05413219464671925607,13.81216763014805160026 51.05418729833643709526,13.81250494455505517521 51.05432224707507060657,13.81267528171787084545 51.05437558569325773306,13.81282496266843295984 51.05441040215988834916,13.81297221339813852126 51.05443686819887005868,13.81315933445272037261 51.05445375062242163722,13.81342078320640531786 51.05445640177676835947,13.81357169574936705203 51.05444294734462573615,13.81372018040989146925 51.05442114522050900405,13.81415286155657362599 51.05434295702107050374,13.81463636587644039366 51.05413320968273183098,13.8151106768358147292 51.05393716392748615363,13.81519702514131431315 51.05396079745966630981,13.81535282162400513073 51.05400742899704624733,13.81552120588506937793 51.05405507189627201114,13.81591880279570894174 51.05418365945596548272,13.81626873354964679663 51.05431264596904128439,13.81638093398024835778 51.05436502071225390864,13.81649150873820808272 51.0544262116284173203,13.81656976372311262935 51.05449060845264597219,13.81663360126479211942 51.05457076213834710643,13.81667208076726183208 51.05465595850546378642,13.81668275919840560562 51.05473203973400586619,13.81668723970784995458 51.05477625601278646172,13.81667565408427478246 51.0548459283566984368,13.81663450607915422097 51.05492060263819098509,13.81647156704202039634 51.05509917053891655314,13.81641043944134672472 51.05518777731849411339,13.81637738331035691886 51.05527490037572135861,13.81636855371087335698 51.05534636768535960982,13.81637719288453070021 51.05539239227845627056,13.81640141217960326969 51.05548716283667687321,13.81643001426384742558 51.05557490942020848479,13.81646442790700213266 51.05565449541459344118,13.81655929489668999111 51.05578596339396568737,13.81666562796921660095 51.05589362470140457617,13.81673458641267693281 51.05594699829519811374,13.81683516142010859085 51.05603203637669196269,13.8169419343535757605 51.05612399682696889158,13.8170549804846292119 51.05620934620574757901,13.81712825054408710912 51.05626271913698843719,13.81720725329436305628 51.05630251513442630085,13.8172618320704536643 51.05632331299786841328,13.81731066633968119106 51.05634320738003850693,13.81738822025555890605 51.05636309559009333725,13.81749305902156876869 51.05638659345226670894,13.81763690324656757014 51.05640586262580171706,13.81779831299397010014 51.05641313753083920801,13.81796757733635239163 51.05641925963761451612,13.81856611004494084227 51.05646047884695093444,13.81873264875210516323 51.05647099405754119061,13.81892236167137610892 51.05647277559094732169,13.8190440200490378686 51.05646353553196092889,13.8191479672420314273 51.05645486729887494448,13.81922637260178809981 51.05644227365736043112,13.81940407120727343226 51.0564159303108056065,13.81972298815585808995 51.05636360642252213893,13.82007675072214070155 51.05631140324859984503,13.82048527511578939198 51.05625271211794569126,13.82060019586110044543 51.05623275675329608703,13.82078139922741399914 51.0562177983098379741,13.82093444064544485173 51.05620785584180509886,13.82109141684591335775 51.05620855448896122653,13.82130146502042222778 51.05621685473477100459,13.82140492080369398309 51.05622761480348970053,13.82152347369449785219 51.05625089392466264826,13.82160839878035929473 51.05627383477116865151,13.8216861808342930118 51.05630200390219641804,13.82177354773047106562 51.05633910414539400335,13.82184836991380549875 51.05637342768376640834,13.8219160071412385804 51.05641474529948453664,13.82201373405556488194 51.05648551815067293091,13.82219272960822920027 51.05661276554258165561,13.82233166891839282187 51.05671664050237268384,13.82266183455643293598 51.05696451737759389289,13.82282481252703298935 51.05711251070258782647,13.82299110522268215107 51.05729256775867241913,13.82312391131142170764 51.05743487279963943593,13.8231694432820457763 51.05748666942034930116,13.823201645608019561 51.05752092982604750659,13.82324897681528952376 51.05755709075084780579,13.82332913847429800569 51.05760403723019180688,13.82340544199207776899 51.05764050596241787616,13.8234943722369187924 51.05766928070642052262,13.82381924300298337016 51.05775100648520492541,13.82426065937922743387 51.0578609290267664278,13.82477613974004526654 51.05798816120689309628,13.82490788578787643814 51.05801564956406224383,13.82506179910858001847 51.0580398974918026056,13.82522953393909048714 51.05806342083506876861,13.82541131884771168359 51.05807752578879643579,13.82560030301348596993 51.05808040244136947194,13.82585565104729674601 51.05807876385614463288,13.82603780799834325421 51.058078957904335482,13.82621561858582559523 51.05808693265704079067,13.82636013102723815393 51.05810151071712255089,13.82651565617049627122 51.05811707597041504414,13.8266434743156452214 51.05813669469090143593,13.82677250824695391884 51.05816241450334302954,13.82684232626394482679 51.05817824573147589717,13.82695357435203220575 51.05820347116484470007,13.82702315621971678183 51.05822040782765469658,13.82703931142621023298 51.05822434064572945545,13.82717910788080040163 51.05825836765828285024,13.82724969710553430957 51.0582758223875572412,13.82758724509080572318 51.05835938607269497425,13.82768685090612770239 51.05838423322485652989,13.82780383286863745695 51.05840965384712859532,13.82781623876044285737 51.0584120921193544973,13.82790320936243055883 51.05842918106946370926,13.82813430437296098319 51.05846741206443795136,13.82835323958096829244 51.05850290919233458453,13.82854129479494886823 51.05852644082635549694,13.82875219384442289083 51.05854485936080067177,13.82891949265588138474 51.05854938472128878857,13.82907012756072084869 51.05855468983583023146,13.82923207074351701351 51.0585527753036814147,13.82939420832425447827 51.05855786339046176181,13.82960989844889176936 51.05856608556062070647,13.82985131544375256851 51.05859016472399503073,13.83000075114733640191 51.05860812479100019345,13.83014056441887973392 51.0586259883514301805,13.83083888616707568531 51.05874476110063397982,13.83096623980780393026 51.0587659648552474323,13.83109612446295066945 51.05879586104496326016,13.83117941999777045226 51.05881922553787433117,13.83126253967805219247 51.05884952076217331296,13.83137544738658242238 51.05889831070833650983,13.831612232891551173 51.05900178230670860557,13.83173173430915348092 51.05905413332208553356,13.83185506931719821466 51.05910414303500033384,13.83201122068133948062 51.05915337984984603281,13.83267286056023515073 51.05930990986396267317,13.83289006318148217645 51.05935546927757684443,13.83311593569421482641 51.05889616291506172274,13.83330201531625824884 51.05858299024388458065,13.83357474035521583744 51.05814467762100861137,13.83377621637960430689 51.05771029999674226474,13.83382415820167565812 51.05752681894983169286,13.83390926648354479767 51.05729496772642761471,13.83402844700660594413 51.05696923428225630914,13.83406362986039006557 51.05683110692510240369,13.83406524302213291833 51.0567668811430408482,13.83403482819147001237 51.05671518385990736988,13.8339613123517786164 51.05666591177558188974,13.83383589319901929571 51.05662581510583919453,13.83368412038416295218 51.05660889594997087215,13.83356175683630340245 51.05661052999913351869,13.83347512577013738166 51.05663250707680589358,13.83341445107002876114 51.05670328272716318452,13.83336024668873420751 51.0567869700497709573,13.83330603408907499841 51.05686200618941228413,13.83323008878032034374 51.05691843866228651905,13.83312253741227770831 51.05696162118638170568,13.83290814893118003681 51.05701944002632330921,13.83265634793244736045 51.05708017976464674348,13.83254158523464028008 51.05712211886589102505,13.83237883840217641307 51.0571752493413839602,13.83175015516541961347 51.05686380507842869747,13.83112147334395025666 51.05655235380496037578,13.83131372021699334596 51.05627520357177218102,13.83150596622153294391 51.05599805210958663793,13.8316812083659854693 51.05579585803573650082,13.831825917298511186 51.05561438369105786705,13.83194281908917488977 51.05545067352075250255,13.83202941616026038218 51.05525792117787631241,13.83220262234543618263 51.05485250813625697219,13.83234460286999123468 51.05451154814144842931,13.83245138475181690296 51.0542835133166192918,13.83264991095233042984 51.05382868524631589935,13.83276944875728808881 51.05360506169915879582,13.83279766773165242455 51.05353750089327036221,13.832878057104297298 51.0534554592868730083,13.83279228839459662481 51.05339801369439811651,13.83266226328251491395 51.05331575459310045062,13.83251785927553356714 51.05320154864249815319,13.83243860273126202287 51.05308285757173791808,13.83234615196397676584 51.0529407747220886904,13.8322473148502886886 51.05283303266925543085,13.83213934189056537605 51.05276461831436307648,13.83204010261410132898 51.05270987477726407633,13.83189048348864602644 51.05265484434846712247,13.83172894453051959829 51.05262348774678571317,13.83158988133119571273 51.05261517847538499382,13.83148560303588858744 51.05261748572618074604,13.83136282548334961007 51.05262101707602795386,13.83119335113977399487 51.05262485647598680316,13.83110301982271828081 51.05261457894095400434,13.83100408294283667487 51.05258330248001641394,13.8307074305263064673 51.05248186265949783547,13.83001941348586250058 51.05225306767442816636,13.82973049940347642917 51.05215617494657465159,13.82944003982117031626 51.05205775702522430493),(13.82581954038657556794 51.05308345161044059068,13.82596851937374360375 51.05317451399977102255,13.82602150588511236151 51.05325067132139338355,13.82614954403298490604 51.05345043326293108521,13.82617081777281065058 51.0535048960705566401,13.82616077923101727265 51.05356305337534905675,13.82614565520256633135 51.053603332250830249,13.82610502721442813368 51.05362869037787731941,13.82602970732738079107 51.05366538887118110779,13.82577697658849302798 51.05377740843675837823,13.82562125030117350377 51.0538542520456104512,13.82549073484574719828 51.05391674718190131443,13.82544064862219990175 51.05397195968568979652,13.8251199184543569487 51.05388299123273299074,13.82494150507405805683 51.05383633780052576867,13.82462845199823675557 51.05379774107694146323,13.82402549437850325376 51.05378033023798423073,13.82337876958335343147 51.05376689922378830033,13.82286967329150328965 51.05376909822747677481,13.82253375310384058139 51.05381033038039362282,13.82238962499749668211 51.05384591601192312282,13.82223071796859947824 51.05387754677347800225,13.82199202077433675129 51.0539433047820949696,13.82145991314269828365 51.05409557699165645772,13.82115995747830794471 51.05417348894608409182,13.82077785773405409486 51.05429946616280290073,13.82075604850587957628 51.05425424246871557443,13.82073328706067627536 51.05421403974214911159,13.82072966434896699184 51.05417831340622569769,13.82074545227297335259 51.05413635756332979554,13.82082933178856620771 51.05404440974342605841,13.82094892351031489852 51.05392919353094782764,13.8210698061010717197 51.05383650103077997073,13.82124260516159708345 51.05372165576543608267,13.82148979356433571297 51.05353369432319965426,13.82172510779134100289 51.05330574569912016614,13.82185631432637862304 51.05319129943482181488,13.82196167351030169357 51.05313049811832115665,13.82209713401902462238 51.05307356934245888169,13.82228168831925074755 51.05301594539682952245,13.82251136959703252671 51.05294429740071393553,13.82268335633443001598 51.0528802854039867043,13.82275913955776580622 51.05284056134831160989,13.82302158681623538428 51.05269716679084268662,13.82319100665707978237 51.05259554902439589341,13.82328206031266049081 51.0525332931192181718,13.82388756399814688791 51.0527349359913600324,13.82404396673795332617 51.05277240105525748959,13.82463814864926199277 51.05290999347829483668,13.82500793334861199924 51.05297652661555218856,13.82547807284962004815 51.05304252849624901955,13.82581954038657556794 51.05308345161044059068))"
